id,source_job_id,title,location,text,label,risk_level,red_flags,source_dataset,source_type,original_fraudulent,internship_related
436,1844,Customer Service Representative,"US, TX, Houston","Title: Customer Service Representative
Location: US, TX, Houston
Department: Administrative
Salary Range: 21-63000
Description: Experienced, reliable team members are needed for our Customer Service Representative needed! We are currently searching for candidates with previous experience and/or motivated quick learners. These positions require a friendly phone personality, great attention to detail and the ability to work quickly and efficiently. This is a customer contact position that requires patience, a great phone demeanor, excellent verbal and written communications, and reliable work attendance.Key Aspects of Position:Provide extraordinary service to our customers at all times.Work as part of a Customer Service team.Other duties as assigned.
Requirements: 6 months to a year experience working in a fast pace, back to back call handling in a call center environment.High comfort level with computer-based work. Google applications knowledge and Netsuite or similar CRM/Ticketing software a plus.Must be able to multitask between various web applications.Passionate about providing stellar service to customers.The ability to be as friendly and helpful at the end of an 8-hour shift as in the beginning of the shift.Ability to work at a fast pace while maintaining accuracy.Great attention to detail, and a high sense of urgency.Excellent written and verbal communication skills.Ability to work various shifts during a 24 hour period, as schedules may vary from week to week. : Solid record of good attendance at prior employer's references.All applications must be received online. No walk-ins or phone calls accepted. Due to the volume of applicants, we are unable to accept phone or email inquiries on application status. Applicants must follow these requirements in order to be considered.
Benefits: Health, Dental, Life and ADandD Insurance, Employee Wellness and 401k #URL_c801649eeb4007728c8f41b2d6629d92c2295ff77e1f2d401d7696ce3569db63# Time Off and Holidays with Generous Company Discounts
Employment Type: Full-time
Required Experience: Entry level
Required Education: Bachelor's Degree
Industry: Telecommunications
Function: Administrative",fraudulent,high,missing_company_profile;no_company_logo;no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,1,True
437,10113,Subsea Process Plant Layout Designer,"US, TX, Houston","Title: Subsea Process Plant Layout Designer
Location: US, TX, Houston
Company Profile: Aker Solutions is a global provider of products, systems and services to the oil and gas industry. Our engineering, design and technology bring discoveries into production and maximize recovery from each petroleum field. We employ approximately 28,000 people in about 30 countries. Go to #URL_0fa3f7c5e23a16de16a841e368006cae916884407d90b154dfef3976483a71ae# for more information on our business, people and values.
Description: Corporate overviewAker Solutions is a global provider of products, systems and services to the oil and gas industry. Our engineering, design and technology bring discoveries into production and maximize recovery from each petroleum field. We employ approximately 28,000 people in about 30 countries. Go to #URL_0fa3f7c5e23a16de16a841e368006cae916884407d90b154dfef3976483a71ae# for more information on our business, people and values.We are looking for individuals who are prepared to take a position. Not only a position within Aker Solutions, but also a position on the exciting challenges the global oil and gas industry faces now and in the futureWe are looking for individuals who are prepared to take a position. Not only a position within Aker Solutions, but also a position on the exciting challenges the global oil and gas industry faces now and in the future. Aker Solutions is a world leading supplier of subsea pumping, compression, processing and power distribution systems for the subsea oil and gas industry. Currently we are realising the Åsgard Subsea Compression System ready to start up in 2015. We see a development of market opportunities, where even more processing systems are moved subsea establishing the future subsea factory. Aker Solutions will split into two companies, one that will retain the Aker Solutions name and will focus on the subsea business and field design and a new oil-services investment company named Akastor consisting of six businesses that will be run independently.Aker SolCorporate overviewAker Solutions is a global provider of products, systems and services to the oil and gas industry. Our engineering, design and technology bring discoveries into production and maximize recovery from each petroleum field. We employ approximately 28,000 people in about 30 countries. Go to #URL_0fa3f7c5e23a16de16a841e368006cae916884407d90b154dfef3976483a71ae# for more information on our business, people and values.We are looking for individuals who are prepared to take a position. Not only a position within Aker Solutions, but also a position on the exciting challenges the global oil and gas industry faces now and in the futureWe are looking for individuals who are prepared to take a position. Not only a position within Aker Solutions, but also a position on the exciting challenges the global oil and gas industry faces now and in the future. Aker Solutions is a world leading supplier of subsea pumping, compression, processing and power distribution systems for the subsea oil and gas industry. Currently we are realising the Åsgard Subsea Compression System ready to start up in 2015. We see a development of market opportunities, where even more processing systems are moved subsea establishing the future subsea factory. Aker Solutions will split into two companies, one that will retain the Aker Solutions name and will focus on the subsea business and field design and a new oil-services investment company named Akastor consisting of six businesses that will be run independently.Aker Solutions’ subsea power and process unit is continuously improving solutions realising the subsea factory. We are looking for highly motivated and creative engineers capable of shaping this future.We have several open positions at Houston, TX within subsea processing - separation, compression, and power systems. We need you to join the team in developing subsea processing solutions including separation, compression, flow assurance and pumps.Responsibilities and tasks • Take lead and be a driving force within Subsea Factory technology and concept developments from idea to market.• Lead the subsea process plant discipline in projects and studies. • Develop conceptual subsea process system layout and modularisation philosophy in projects and studies. • Present and promote subsea process plant layout solutions internally and in customer meetings.
Requirements: Qualifications and personal attributesQualifications:• Preferably subsea processing layout experience. • Understanding the drivers for subsea process system modularisation philosophy.• Understanding of subsea process system requirements impact on subsea process station layout.• Understanding and experience with subsea mechanical design requirements.• Experience with Solid works. • Master of Science or corresponding education level.• Oil and gas experience (5-8 years) within subsea or offshore industry, preferable within processing. Candidates with less experience but with strong qualifications may be evaluated.Personal qualities:• Ability and drive to improve existing and explore new solutions. • Creative, open minded, innovative and conceptual mindset. • Result orientated. • Ability to turn around quick and work under pressure and on own initiative.• Team player but also self-managed, independent and pro-active.
Benefits: We offer• Friendly colleagues in an industry with a bright future.• An environment where you are encouraged to develop your skills and share your knowledge with your colleagues.• Competitive benefits and strong focus on work-life balance.• A good and creative working environment in a technical driven organisation.• Interesting and challenging work tasks in one of the leading subsea technology companies worldwide.• Good career development opportunities nationally and internationally.• An expansive company under constant development. • Good personnel and pension insurances and welfare benefits for all employees.utions’ subsea power and process unit is continuously improving solutions realising the subsea factory. We are looking for highly motivated and creative engineers capable of shaping this future.We have several open positions at Houston, TX within subsea processing - separation, compression, and power systems. We need you to join the team in developing subsea processing solutions including separation, compression, flow assurance and pumps.Responsibilities and tasks • Take lead and be a driving force within Subsea Factory technology and concept developments from idea to market.• Lead the subsea process plant discipline in projects and studies. • Develop conceptual subsea process system layout and modularisation philosophy in projects and studies. • Present and promote subsea process plant layout solutions internally and in customer meetings.• Friendly colleagues in an industry with a bright future.• An environment where you are encouraged to develop your skills and share your knowledge with your colleagues.• Competitive benefits and strong focus on work-life balance.• A good and creative working environment in a technical driven organisation.• Interesting and challenging work tasks in one of the leading subsea technology companies worldwide.• Good career development opportunities nationally and internationally.• An expansive company under constant development. • Good personnel and pension insurances and welfare benefits for all employees.
Employment Type: Full-time
Industry: Oil & Energy
Function: Engineering",fraudulent,high,no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,1,False
438,16957,Customer Relations - Full Time - No Call Center,"US, KY, Lexington","Title: Customer Relations - Full Time - No Call Center
Location: US, KY, Lexington
Company Profile: LEI Home Enhancements, is an Ohio based company that has been installing windows, siding, doors and decks in homes throughout the Tri-state, Dayton, Indianapolis and Columbus for over seven years.With pride in our work, honesty and integrity in our professionalism and a companywide dedication to customer satisfaction, we offer a wide range of remodeling services to homeowners.Whether your project is large or small, we understand the trust and confidence each customer places in our skilled hands. That's why we use only superior quality products and exceptional craftsmanship to achieve long-lasting beauty, performance and value for your home. We take every measure to carefully ensure our craftsman are properly trained in all phases of home improvement. Likewise, our sales staff and customer service representatives draw upon their years of experience for quality installations.From day one, we will welcome any questions and concerns you may have during the renovation process. It is our goal to provide you with beautiful and practical home improvements that will stand the test of time, along with the peace of mind that you have made an excellent selection for your home.
Description: DescriptionDescriptionLEI Home Enhancements is looking for entry-level sales, marketing and customer service professionals!! It is a priority for our team to provide the best customer service while maintaining quality customer relationships. We do this by servicing existing customers and introducing new customers to the home improvement products they are interested in.
Requirements: JOB REQUIREMENTS:Ambition, strong work ethic and a willingness to learnAn ability to handle multiple, competing prioritiesA desire to work and contribute in a team-based environmentExcellent communication skills and follow-through No experience required, we provide full training. All openings are ideal for anyone with a customer service, sales, hospitality or retail background.Multiple positions available.
Benefits: Put those impeccable customer service skills to good use! Our entry-level reps earn upwards of $400-600/week plus commissions!Guaranteed Base plus commissions ($15-$20 an hour)BenefitsPaid trainingVacation Pay
Employment Type: Full-time
Function: Customer Service",suspicious,medium,unrealistic_easy_money,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
439,1848,Senior Research Engineer,"US, NY, New York","Title: Senior Research Engineer
Location: US, NY, New York
Department: Research
Company Profile: Floored is a New York City–based company that creates interactive 3d graphics for commercial, residential, industrial, and retail real estate, and the hospitality industry.
Description: Floored is seeking to hire a senior computer vision expert to help guide our research team. You’ll work with a team of about a dozen engineers to create software that takes 3D scan data and renders it into beautiful interactive environments like this and these (requires WebGL).At Floored You’llPerform cutting edge research on problems like mesh simplification, 3D reconstruction, HDR Processing, and image blendingExplore new ways to use 3D peripherals like Oculus and MyoMentor junior researchers and help guide the direction the company’s research takes
Benefits: Receive a competitive salary + significant stock optionsGet great benefits like unlimited vacation, flexible hours, gourmet coffee, and a the awed admiration of your friends and relatives
Employment Type: Full-time
Required Education: Bachelor's Degree
Industry: Internet
Function: Research",legitimate,low,missing_requirements;no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
440,1221_suspicious_variant,Customer Service Technical Specialist,"US, TX, San Antonio","Title: Customer Service Technical Specialist
Location: US, TX, San Antonio
Company Profile: Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer satisfaction. For almost 30 years, clients have turned to us to integrate and optimize their enterprise-wide business processes to empower employees, increase productivity and maximize results. As a trusted partner, we continually focus on delivering secure, technology-enabled document and communications solutions that improve our clients' work processes, enhance their customer interactions and drive growth.
Description: The Customer Service Technical Specialist will be based in our San Antonio, TX client location. The right candidate will be an integral part of our talented team, supporting our continued growth. Responsibilities:Perform copy, print and binding servicesExperience in reprographics, imaging servicesContact equipment providers for service as necessaryOrder supplies and keep track of inventoryMaintain the highest levels of customer care while demonstrating a friendly and cooperative attitudeDemonstrate flexibility in satisfying customer demands in a high volume, production environmentTroubleshooting printers and CopiersGood working knowledge of PCs and Windows 7Good working knowledge of all MS Office applicationsAbility to interfacing with end users in a professional manner and with a sense of urgencyExcellent communication skills both written and verbalAbility to effectively work individually and in a team environmentCompetency in performing multiple functional tasks
Requirements: Qualifications:Experience performing data entry, word processing, remittance processing or related functionsExperience in scanning/imaging requiredMinimum 1 year customer service related experience requiredMust have at least 1 year experience with mail or copy processesMinimum 1 year experience maintaining and troubleshooting printers and copiersStrong computer proficiency and work experience in email and Microsoft Windows environments is requiredAbility to communicate effectively both in verbal and written formAbility to effectively work individually or in a team environmentAbility to handle multiple projects simultaneouslyAbility to adapt to change in a fast-growing production environmentStrong organizational and administrative skillsDemonstrated ability to show initiative and accept ownership of projectsAbility to use problem-solving skills in order to resolve client issuesAbility to meet employer's attendance policyAbility to lift and/or move items weighing up to 55 pounds or the maximum allowed by current State Law with or without accommodationsAbility to sit, stand, and/or walk for long periods of time with or without accommodationsHighschool Diploma or Equivalent required
Employment Type: Full-time
Required Experience: Entry level
Required Education: High School or equivalent
Industry: Consumer Services
Function: Customer Service

Additional application note: The role advertises high earning potential for students with little experience, but the responsibilities and selection process are not clearly described.",suspicious,medium,missing_requirements;unrealistic_easy_money;no_screening_questions,EMSCAD_real_fake_job_postings,rule_augmented_suspicious_variant,0,True
441,1218,Small Business Benefits Consultant,"US, IL, Schaumburg","Title: Small Business Benefits Consultant
Location: US, IL, Schaumburg
Company Profile: Anthony Warren is a Marketing and Advertising consultant. After completing one enlistment as a U.S. Marine at Quantico, VA, where he provided administrative support to the Lawyer for the Commandant of the Marine Corps, he has hired and trained over 1000 sales people managers and CEO's to increase their effectiveness and monetize thier efforts. His early skill as a door to door salesman has evolved from concert promoter, Real estate investor, Fundraiser and now with the internet to a supply and demand tour guide. His zest for finding information and his ability to sell ideas has generated affiliations and clients from small business to Fortune 200. Brainstorm and network with this evangelical marketing Pro.
Description: Colonial is looking for 5 sharp people to inform small business owners about the newest health benefits available for small business owners in illinois. If you are a great talker and dresser the rest is simple. Make 30 calls a day. Set appointments and make presentations to earn over $1000 a week we pay 4 times a month. Its just that sim\ple and we have been doing the same system for over 100 years to bring home the bacon. Training and leads provided. Insurance llicense preferred but we will provide a temporary if needed at no charge. Management available.
Requirements: Insurance license.Car",fraudulent,high,no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,1,False
442,6567,Call Center Representative I,"US, TX, AUSTIN","Title: Call Center Representative I
Location: US, TX, AUSTIN
Department: CALL CENTER
Salary Range: 28000-32000
Company Profile: As the industry’s largest supply contracting company, Novation serves the purchasing needs of more than 65,000 VHA, UHC and Provista member organizations and their affilliates. Novation delivers unmatched supply savings and value through its sourcing services, as well as information and data services. Through its affiliation with VHA, UHC and Provista, Novation represents the largest purchasing volume in the industry more than $40 billion in annual purchases.To help our alliance members meet the needs of their communities, our mission is to deliver to them unmatched savings and value. One of the ways we deliver on our mission is by facilitating the introduction of products and services that are designed to help members drive sustainable results, improve quality and reduce costs.
Description: The Call Center Representative I will provide a socially responsible service to Novation participant base. Representatives will answer incoming inquiries from our client's employees regarding one of the following: defined contribution retirement plans, defined benefit retirement plans, health and welfare benefit plans, or other human resource related services. They will continually develop the ability to communicate with impact, apply critical thinking and show a strong desire to drive for results while working independently in a fast-paced, team-oriented environment. They will also perform outbound calls to provide timely follow-up on outstanding issues, work on various administrative projects and continuously strive to improve by utilizing various resources. To fulfill this role, the Call Center Representative I will: Answer incoming calls from plan participants and provide accurate answers regarding defined contribution retirement plans, defined benefit retirement plans, health and welfare benefit plans or other human resource related services. These inquiries are handled by communicating in a clear, concise and confident manner in order to provide an excellent customer services experience in a fast-paced work environment. Ensure that all transactions are submitted in a timely and accurate manner.Resolve all participant inquiries that require research or additional information by utilizing the appropriate resources and provide timely follow up as necessary. Act as a successful team member by being receptive to feedback/coaching, follow all standard operating procedures, display reliability and have a willingness to develop and consistently improve.
Requirements: 1-2 years customer serviceExcellent communication skills (both verbal and written), ability to research, follow up and resolve sensitive issues, proficient in working with web based applications and Microsoft OfficeHigh school Diploma
Benefits: competitive salaries and comprehensive benefits and programs including: health and welfare, pension and 401K, employee assistance program, domestic partnership benefits, career mobility, employee network groups, volunteer opportunities, and other programs
Employment Type: Full-time
Required Experience: Associate
Required Education: High School or equivalent
Industry: Consumer Services
Function: Customer Service",fraudulent,high,none,EMSCAD_real_fake_job_postings,processed_public_dataset,1,False
443,4954_suspicious_variant,English Teacher Abroad,"US, OH, Oxford","Title: English Teacher Abroad
Location: US, OH, Oxford
Company Profile: We help teachers get safe and secure jobs abroad :)
Description: Play with kids, get paid for it Love travel? Jobs in Asia$1,500+ USD monthly ($200 Cost of living)Housing provided (Private/Furnished)Airfare ReimbursedExcellent for student loans/credit cardsGabriel Adkins : #URL_ed9094c60184b8a4975333957f05be37e69d3cdb68decc9dd9a4242733cfd7f7##URL_75db76d58f7994c7db24e8998c2fc953ab9a20ea9ac948b217693963f78d2e6b#12 month contract : Apply today
Requirements: University degree required. TEFL / TESOL / CELTA or teaching experience preferred but not necessaryCanada/US passport holders only
Benefits: See job description
Employment Type: Contract
Required Education: Bachelor's Degree
Industry: Education Management

Additional application note: The role advertises high earning potential for students with little experience, but the responsibilities and selection process are not clearly described.",suspicious,medium,missing_requirements;unrealistic_easy_money;no_screening_questions,EMSCAD_real_fake_job_postings,rule_augmented_suspicious_variant,0,True
444,14425,Graphic Designer,"US, NJ, Hasbrouck Heights","Title: Graphic Designer
Location: US, NJ, Hasbrouck Heights
Salary Range: 30000-35000
Company Profile: G3 Communications is a fast-growing B2B content agency that specializes in custom content creation and demand generation. We're SO fast growing, that G3 Communications placed # 1340 of the fastest-growing companies in the Inc. 5000 list for 2013! Shortly after that, G3 Communications was announced as one of the 2014 Top 100 Best Places to Work in NJ! Not to toot our own horn, but we are a small, fun, boutique agency full of awesome people who not only talk the talk, but walk the walk. We have an impressive roster of clients who we partner with in developing stellar creative campaigns utilizing the most cutting-edge digital and interactive tools and tactics. That being said, Toot Toot! Our brands include Retail TouchPoints, Demand Gen Report, Channel Marketer Report, Content4Demand and Decision Tree Labs. Do yourself a favor, and check us out!
Description: DescriptionWe are looking for a talented graphic designer to join our team at G3 Communications. You will be responsible for a range of tasks and will be working closely with the Marketing and Design departments to assist with their needs and complete daily tasks. Some examples of a daily workflow include:Responsible for design of projects from start to end (concept, theme, design etc.)Assist in the design and layout of print assets such as white papers, e-books, infographics and charts;Internal report and feature layout design;Design and deploy advertisements for clients; andFlexibility in managing multiple tasks at once.
Requirements: You Need…- 1-2 years in Layout Design- Degree in Graphic Design, or equivalent- Experienced in Adobe Creative Suite, must be proficient in Adobe InDesign, Illustrator and Photoshop- Excellent collaboration skills- Self motivated, with the ability to work independently- Ability to deliver quality results on a tight deadline Even Better If…- Excellent verbal and written communication skills- Experience in video and motion graphics editing- Proficient experience with HTML on a professional level
Benefits: G3 Communications is a fast-growing B2B content agency that specializes in custom content creation and demand generation. We’re SO fast growing, that G3 Communications placed # 1582 of the fastest-growing companies in the Inc. 5000 list for 2014! Shortly after that, G3 Communications was announced as one of the 2014 Top 100 Best Places to Work in NJ! Not to toot our own horn, but we are a small, fun, boutique agency full of awesome people who not only talk the talk, but walk the walk. We have an impressive roster of clients who we partner with in developing stellar creative campaigns utilizing the most cutting-edge digital and interactive tools and tactics. That being said, Toot Toot! Our brands include Retail TouchPoints, Demand Gen Report, Channel Marketer Report, Content4Demand and Decision Tree Labs. Do yourself a favor, and check us out!
Employment Type: Full-time
Required Experience: Entry level
Required Education: Bachelor's Degree
Industry: Publishing
Function: Art/Creative",legitimate,low,none,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
445,5567,Administrative Assistant,"US, TX, Houston","Title: Administrative Assistant
Location: US, TX, Houston
Description: Why Choose AECOM? Imagine working for a truly global company whose 45,000 employees share a singular passion: to make the world a better place. We enjoy what we do at AECOM. We bring projects to life in the cities and communities in which we work, and we’re driven by a set of values and a common purpose — to create, enhance and sustain the world’s built, natural and social environments. Innovation is built into every project we manage and every community we serve. We’ll provide you support in an environment that allows you to grow and succeed. Come share your passion with us.About the Business Line Government ServicesWe have the international presence, personnel networks and procurement infrastructure to deliver support for any mission, anywhere. We optimize the reliability, availability and sustainability of equipment, logistics systems and facilities for clients around the world. AECOM Government Services supports the U.S. federal government with worldwide program management, planning, design, operations and maintenance, logistics, aviation services, security, international development, environmental and civil engineering and mission and intelligence support.Job Summary:AECOM has been awarded a contract to provide Staffing/Personnel Services associated with ongoing Sadara Chemical Company (Sadara) projects in the U.S. and various countries overseas. This contract includes a broad span of labor resource categories including technical, engineering, administrative and business services, health safety and environment (HSE), QA/QC, maintenance and operations support, and many others.Has office experience and assists the administrator in providing administrative support to the Company Rep. Assists with thepreparation of technical and management presentations. Assists in compilation of various project status reports. Creates and maintains a filing record system to keep material and procedures up to date. Perform other related duties as requested. Must have knowledge of administrative procedures and guidelines.What We Offer: AECOM is a place where you can put your innovative thinking and business skills into high gear and work alongside other highly intelligent and motivated people. It's a place where you can apply your skills to some of the world's most challenging, interesting, and meaningful projects worldwide. It's a place that values the diversity of our areas of practice and our people. It's what makes AECOM a great place to work and grow. AECOM is an Equal Opportunity Employer.
Employment Type: Full-time
Required Experience: Entry level
Required Education: Bachelor's Degree
Industry: Oil & Energy
Function: Administrative",fraudulent,high,missing_company_profile;missing_requirements;no_company_logo;no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,1,True
446,17710,Accountant,"GB, LND,","Title: Accountant
Location: GB, LND,
Salary Range: 28000-32000
Description: Company accountant required for small size firm based in East London. You will be working full-time and assisted by a assistant accountant. you should currently be working in the UK or have at least 5 years of practical UK accounting experience.
Requirements: you will be responsible for all of the companies accounting functions
Benefits: Salary scale is £28-£32k AAE.
Employment Type: Full-time
Required Experience: Not Applicable
Required Education: Unspecified
Industry: Financial Services
Function: Accounting/Auditing",fraudulent,high,missing_company_profile;no_company_logo;no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,1,True
447,15610,"Assistant Store Manager- Central, South & West","GB, BKM, Milton Keynes","Title: Assistant Store Manager- Central, South & West
Location: GB, BKM, Milton Keynes
Department: Retail
Company Profile: Luxury British cocoa grower and chocolatier, Hotel Chocolat, was founded in 2004 to make exciting chocolate with three guiding principles – authenticity, originality and ethics – which remain central to the brand’s success today
Description: We are looking for Assistant Store Managers in the Central, South and West region who are looking to grow personally and professionally as part of a dynamic business. Our Managers deliver world class guest experiences while achieving and exceeding targets for their store in terms of profitability, visual merchandising, brand optimism and staff development. If this sounds like you, apply today.We currently are looking to fill vacancies in the following stores:- Milton Keynes
Requirements: - Minimum of one year in a retail sales environment, preferably with a prestige brand- Minimum of six months experience in key holder or supervisory position- Strong understanding of store targets, and the drivers behind them- Strong communication and interpersonal skills, and the ability to create exceptional guest experiences- Passionate about cocoa products and the Hotel Chocolat brand
Benefits: Assistant Store Managers are eligible for all benefits currently enjoyed by Hotel Chocolat employees.
Employment Type: Full-time
Required Experience: Mid-Senior level
Required Education: Unspecified
Industry: Retail
Function: Management",legitimate,low,none,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
448,8489,UTC Lead Testing Technician,"US, CA, Bakersfield","Title: UTC Lead Testing Technician
Location: US, CA, Bakersfield
Salary Range: 65000-80000
Company Profile: Jaco Oil and Refined Resources have partnered up in an effort to streamline the hiring process and provide a more efficient and effective recruitng model. Our focus is to help develop and achieve your career goals while makeing a solid geographical, cultural and professional fiit when leveraging your career into your new and exciting professional venture!Please direct all communications to the HR Department within Refined Resources (#URL_80d75e0d07ca8b108539318a0443bfe5d1ff472afa0c4540b77079c5d5f31eee#) #EMAIL_0b13a2cfd4718ce252c09b2353d692a73bd32552e922c5db6cad5fb7e9a2c6c3#Darren Lawson | VP of Recruiting | #EMAIL_395225df8eed70288fc67310349d63d49d5f2ca6bc14dbb5dcbf9296069ad88c# | #PHONE_70128aad0c118273b0c2198a08d528591b932924e165b6a8d1272a6f9e2763d1#
Description: Qualified candidates are encouraged to apply directly to this job posting. Direct email and phone calls are not being considered. Thank you for your cooperation. Please no recruiters. UST Testing Lead Technician | Bakersfield, CA Local Petroleum Company operates primarily in retail and wholesale of motor fuels and other related petroleum products and is seeking talented, experienced, lead maintenance technician to perform troubleshooting and maintenance on their retail gasoline equipment.
Requirements: Responsibilities and Position Requirements: The ideal candidate will have experience working with retail gasoline dispensing and peripheral equipment, UST systems, weights and measures compliance, and computer applications. Certifications with Gilbarco, Ruby, Sapphire, and VeederSubmit plans and pull permits.Submit bids for necessary repairs.Supervise and oversee all testing and repairs.Correspond with office regarding any employee travel matters.Job site set-up.Pressurize system.Locate any potential problems that may occur with testing. (Prior)Install Bravo Retrofit fittings.Install underground piping.Fill sumps for testing.Pump out sump after testing.Root Tank Gauging preferred.Schedule testing with local agencies.
Benefits: Competitive compensation package including base + full benefits package + expense account + per diem and increase in base + many perks.Clean, safe and professional working environment / culture. The management team has a great reputation for taking good care of employees. Steady, consistent employment opportunity- company has a history and reputation for the tenure of employees for the long-term. No layoffs or terminatins. When work is slow the team always has work to keep current employees on a full-time status so you can feel confident your employment will be steady and something you can count on. If you like to travel and enjoy your indipendence, this position is for you. You will be traveling to multiple sites on overnight visits throughout the week and be working mostly indipendently. The position is available right away as we are prepared to move forward fairly quickly upon identifying the right candidate. Qualified candidates are encouraged to apply directly to this job posting. Direct email and phone calls are not being considered. Thank you for your cooperation. Please no recruiters.
Employment Type: Full-time
Required Experience: Mid-Senior level
Required Education: Certification
Industry: Oil & Energy
Function: Other",fraudulent,high,none,EMSCAD_real_fake_job_postings,processed_public_dataset,1,False
449,2397,Senior QA Engineer,"IN, , Hyderabad","Title: Senior QA Engineer
Location: IN, , Hyderabad
Department: Information Technology
Company Profile: Aptitude Staffing Solutions has redesigned the recruiting wheel. Our innovative new platform cuts the recruiting time in half, yields scientifically-proven results and clients and candidates enjoy a pleasant experience through advanced, simple to use technology and a tenured, industry-experienced recruiting team. Join us in a fresh new experience of leveraging your career...the way it should be! All represented candidates enjoy the following perks:Expert negotiations, maximizing total compensation package Signing bonus by Aptitude Staffing in addition to client signing bonus (if applicable)1 Year access to AnyPerkRelocation Services for out of town candidatesContinued education in your area of profession, seminars, workshops and other skill development events Contract employees receive quarterly bonuses for the duration of their project Direct-Hire employees receive double bonues ($2,000) per referred/recruited candidate into their newly appointed companyAll candidates are encouraged to participate in our Referral Bonus Program and earn $500 - $1,000 per hired referral
Description: Responsibilities:* Acquire and maintain a comprehensive expertise in all company components Platform, test automation, and monitoring systems currently being used.* Works closely with Development engineers and other Quality Assurance team members to identify, report, and troubleshoot defects to verify problem fixes in a detailed, efficient, and timely manner.* Ensure that new and existing product functionality are reliable, defect free and function as intended.* Strong analytical and problem solving skills, an ability to multitask, and work in a fast-paced environment with changing priorities.* Work with QA managers and Director to develop and execute QA strategies to meet department and corporate's goals.* Gather and provide metrics for automation and product readiness.* Analyze gaps in #URL_ddb080358fa5eecf5a67c649cfb4ffc343c484389f1bbaf2a1cb071e3f2b6e7e#’s immune system (automated test suite) coverage.
Requirements: Required Skills and Experience:Minimum of five years of experience in software quality assurance, or related field, including individual contributor experience. Programming aptitude; able to read and understand code, write automation test cases. Working knowledge of software development and QA methodologies. Excellent communication skills. Experience in designing, implementing, and managing automated test suites.
Benefits: What Is OfferedOur client's core values drive their culture. This is what they believe and we support: Watch the culture video to learn more.MAKE CUSTOMERS SUCCESSFUL ""Customers' success is ours. We live to solve their problems, improve their futures, and exceed their expectations. When our customers win, we win.""SET THE BAR HIGH. ""We're trying to revolutionize an industry, so we can't be just good—we have to be the best. That means striving for the best team, product, and company on the planet.""BE ACCOUNTABLE. ""We own our work. We keep our promises. And we always follow through. We take responsibility for failures, and humble bows for successes. There's no time for excuses and finger pointing.""SHOW INTEGRITY. ""Forget loopholes, back doors, and shades of gray. We just say it. We are honest and straightforward with everyone. The only way we can bring clarity to a chaotic world is to walk-the-walk ourselves.""MAKE EACH OTHER BETTER. ""Everything we achieve, we achieve together. Nobody is too important to grab a broom.""ALWAYS MOVE FORWARD. ""We see the world as it could be, not just as it is. With our passion for finding new solutions to old problems, we're creating that new world. It's a future worth adapting to.""The Benefits Generous paid time off to help you maintain a good work-life balanceFully catered lunches available everyday to all employees at the corporate officeOffices fully stocked with snacks and refreshments to keep you energized and productiveExtensive employee benefits and perks to show how much we value your effortsFun team events, company events, employee sponsored events, employee recognition awards, and more!We are currently under contract with our client in attracting, engaging and initiating the hiring process. We are working directly with the hirng manager for this role and welcome the opportunity to discuss your candidacy with you. Thank you for your time and consideration. We look forward to hearing from you. Please direct resumes, questions and inqueries to Darren Lawson | VP of Recruiting | #EMAIL_f4da338e899ddba983ac771b001681d1d2d93b3327ddc420a15f4e5a310071a9# | #PHONE_90d33c9d7ec1484aebfe37b153d677decc6f5f53b316489ed24061544c04eb66#
Employment Type: Full-time
Required Experience: Mid-Senior level
Required Education: Bachelor's Degree
Industry: Marketing and Advertising
Function: Engineering",fraudulent,high,none,EMSCAD_real_fake_job_postings,processed_public_dataset,1,False
